Freq(Hz),Re(X1),Im(X1),Re(X2),Im(X2),Re(X3),Im(X3)
2.6510836019085384,2.0,0.0,1.9999764634825303,0.0068609387820898335,-0.5714218467092944,-0.0019602682234542384
2.7066520700332415,2.0,1.3056534621485988e-18,1.9999774199762965,0.0067200846385738365,-0.5714221199932275,-0.0019200241824780893
2.7633852900531704,2.0,0.0,1.9999783375998084,0.0065821220836107435,-0.5714223821713739,-0.0018806063096030695
2.821307675939472,2.0,1.2525927874540654e-18,1.9999792179326528,0.006446991763624066,-0.5714226336950436,-0.0018419976467781549
2.8804441533962963,2.0,0.0,1.9999800624902282,0.006314635542880149,-0.571422874997208,-0.0018041815836800424
2.940820170587063,2.0,0.0,1.999980872726354,0.006184996478528054,-0.5714231064932439,-0.0017671418510080152
3.002461709085549,2.0,1.1770173905554648e-18,1.999981650035772,0.006058018796149284,-0.5714233285816492,-0.0017308625131855096
3.0653952950565273,2.0000000000000004,0.0,1.9999823957565477,0.005933647865807068,-0.5714235416447279,-0.0016953279616591622
3.129648010670752,2.0000000000000004,0.0,1.9999831111723716,0.005811830178585124,-0.571423746049249,-0.0016605229081956003
3.195247505759212,2.0,0.0,1.99998379751477,0.005692513323605925,-0.5714239421470771,-0.001626432378173121
3.262222009711669,2.0000000000000004,0.0,1.9999844559652253,0.005575645965518789,-0.5714241302757785,-0.0015930417044623614
3.330600343624589,2.0,0.0,1.9999850876572067,0.00546117782244829,-0.5714243107592019,-0.0015603365206995111
3.400411932703707,1.9999999999999998,0.0,1.9999856936781248,0.005349059644393593,-0.5714244839080357,-0.0015283027555410267
3.4716868189265613,2.0,0.0,1.9999862750712003,0.005239243192069607,-0.5714246500203429,-0.0014969266263056022
3.5444556739704347,2.0,0.0,1.9999868328372608,0.005131681216180999,-0.5714248093820745,-0.001466194633194571
3.6187498124112794,2.0,9.765664467740032e-19,1.999987367936463,0.005026327437120208,-0.5714249622675608,-0.001436093553491338
3.6946012051993025,2.0,9.56517212493016e-19,1.999987881289946,0.004923136525080919,-0.5714251089399845,-0.001406610435737405
3.7720424934169983,2.0,0.0,1.999988373781417,0.004822064080578515,-0.5714252496518334,-0.001377732594451004
3.8511070023255707,1.9999999999999998,0.0,1.9999888462586703,0.004723066615369216,-0.5714253846453344,-0.0013494476043912048
3.9318287557057694,2.0,0.0,1.9999892995350497,0.004626101533759827,-0.5714255141528712,-0.0013217432953599503
4.014242490499321,2.0000000000000004,0.0,1.9999897343908457,0.004531127114300126,-0.5714256383973845,-0.001294607746942893
4.0983836717572615,2.0,0.0,1.99999015157464,0.004438102491850084,-0.5714257575927543,-0.001268029283385738
4.184288507901582,2.0,0.0,1.9999905518045946,0.004346987640014337,-0.5714258719441699,-0.0012419964685755247
4.271993966306779,2.0,0.0,1.999990935769686,0.004257743353936357,-0.5714259816484817,-0.0012164981011246734
4.361537789208005,2.0,0.0,1.9999913041308925,0.00417033123344505,-0.5714260868945407,-0.0011915232095557286
4.452958509942655,2.0,0.0,1.9999916575223327,0.004084713666546558,-0.5714261878635236,-0.0011670610475847307
4.546295469532399,2.0,7.773251144264171e-19,1.999991996552355,0.004000853813254248,-0.5714262847292443,-0.0011431010895012134
4.641588833612778,2.0000000000000004,0.0,1.999992321804586,0.003918715589749976,-0.5714263776584532,-0.00111963302564285
4.738879609717653,2.0,0.0,1.9999926338389353,0.003838263652869878,-0.5714264668111243,-0.0010966467579628224
4.838209664925956,1.9999999999999996,0.0,1.9999929331925588,0.0037594633849080544,-0.571426552340731,-0.0010741323956880156
4.9396217438783205,2.0,0.0,1.9999932203807835,0.0036822808787316625,-0.5714266343945095,-0.0010520802510661893
5.04315948717136,2.0000000000000004,7.007412030216634e-19,1.9999934958979941,0.003606682923201057,-0.5714267131137125,-0.0010304808352571454
5.148867450137494,2.0,0.0,1.999993760218485,0.0035326369888887604,-0.5714267886338528,-0.0010093248539682173
5.256791122018422,2.0,0.0,1.9999940137972758,0.0034601112140911377,-0.571426861084936,-0.0009886032040260391
5.3669769455404746,2.0,0.0,1.999994257070895,0.0033890743911268056,-0.5714269305916843,-0.0009683069688933731
5.479472336900287,1.9999999999999996,0.0,1.9999944904581317,0.003319495952915936,-0.5714269972737519,-0.0009484274151188388
5.5943257061693785,2.0,-6.3170251996113885e-19,1.9999947143607557,0.0032513459598346615,-0.5714270612459301,-0.0009289559885241891
5.711586478126432,2.0000000000000004,0.0,1.9999949291642098,0.003184595086839028,-0.5714271226183457,-0.0009098843105254364
5.831305113526222,2.0,0.0,1.9999951352382728,0.0031192146108529094,-0.5714271814966493,-0.0008912041745294027
5.953533130814368,2.0,0.0,1.9999953329376965,0.003055176398414554,-0.5714272379821991,-0.0008729075424041582
6.07832312829723,2.0000000000000004,5.814020695310695e-19,1.9999955226028165,0.002992452893576421,-0.5714272921722332,-0.0008549865410786779
6.205728806776502,2.0,0.0,1.9999957045601366,0.002931017106053158,-0.571427344160039,-0.0008374334588723307
6.335804992658251,2.0,0.0,1.9999958791228933,0.0028708425996126267,-0.5714273940351123,-0.0008202407427464646
6.468607661546326,2.0,5.463230776970296e-19,1.999996046591593,0.0028119034807050055,-0.5714274418833122,-0.0008034009944871443
6.604193962330304,2.0,0.0,1.9999962072545296,0.0027541743873251024,-0.5714274877870084,-0.0007869069678071722
6.742622241778342,2.0000000000000004,5.241209605624455e-19,1.9999963613882823,0.0026976304781031043,-0.5714275318252234,-0.0007707515652291589
6.883952069645498,2.0000000000000004,5.133605827462655e-19,1.999996509258189,0.0026422474216190707,-0.5714275740737683,-0.0007549278348051492
7.028244264308349,2.0,0.0,1.9999966511188056,0.002588001385936623,-0.5714276146053731,-0.0007394289674104638
7.1755609189369265,2.0,0.0,1.9999967872143436,0.0025348690283513095,-0.5714276534898124,-0.0007242482938146599
7.3259654282152304,2.0000000000000004,0.0,1.999996917779089,0.0024828274853492633,-0.5714276907940254,-0.000709379281528361
7.479522515621821,2.0000000000000004,0.0,1.9999970430378076,0.00243185436277185,-0.5714277265822306,-0.000694815532277372
7.636298261282244,2.0,0.0,1.99999716320613,0.0023819277261820835,-0.5714277609160371,-0.0006805507789091667
7.796360130405233,2.0000000000000004,4.532819914627121e-19,1.9999972784909252,0.002333026091428671,-0.57142779385455,-0.0006665788833221779
7.959777002314984,2.0,0.0,1.9999973890906542,0.0022851284154036455,-0.5714278254544726,-0.0006528938329724701
8.126619200091946,1.9999999999999998,0.0,1.9999974951957133,0.0022382140869896205,-0.5714278557702038,-0.0006394897391398916
8.296958520834906,2.0,0.0,1.9999975969887616,0.0021922629181927735,-0.5714278848539318,-0.0006263608337693637
8.470868266557405,1.9999999999999996,0.0,1.9999976946450342,0.00214725513545776,-0.5714279127557241,-0.0006135014672736457
8.648423275731723,2.0,0.0,1.999997788332646,0.002103171371160831,-0.5714279395236131,-0.0006009061060459517
8.829699955494089,2.0,-4.0023439798445825e-19,1.999997878212879,0.0020599926552774942,-0.5714279652036798,-0.0005885693300792842
9.014776314524918,2.0,0.0,1.9999979644404615,0.002017700407221146,-0.5714279898401319,-0.0005764858306346131
9.203731996618224,2.0,0.0,1.9999980471638337,0.0019762764278491744,-0.571428013475381,-0.000564650407956907
9.396648314954692,2.0,0.0,1.9999981265254028,0.0019357028916330917,-0.5714280361501151,-0.0005530579690380262
9.593608287093142,2.0,0.0,1.9999982026617893,0.0018959623389893344,-0.5714280579033684,-0.0005417035254255241
9.794696670695393,2.0,0.0,1.9999982757040617,0.0018570376687674524,-0.571428078772589,-0.0005305821910764149
10.0,2.0,0.0,1.9999983457779618,0.0018189121308924362,-0.5714280987937034,-0.0005196891802549818
10.209606623060465,2.0,0.0,1.9999984130041213,0.00178156931915804,-0.5714281180011774,-0.0005090198054737257
10.423606739764017,2.0,0.0,1.9999984774982695,0.001744993164167998,-0.571428136428077,-0.0004985694754765708
10.642092440647241,2.0,0.0,1.999998539371433,0.001709167926422103,-0.5714281541061237,-0.0004883336932634579
10.865157746525384,2.0,0.0,1.9999985987301259,0.0016740781895441732,-0.5714281710657503,-0.00047830805415547794
11.092898648952227,2.0,0.0,1.9999986556765341,0.0016397088536490051,-0.5714281873361525,-0.0004684882438997157
11.325413151528116,2.0,3.120371503262771e-19,1.9999987103086905,0.0016060451288454503,-0.5714282029453401,-0.00045887003692667266
11.56280131207376,1.9999999999999998,0.0,1.999998762720644,0.0015730725288728357,-0.571428217920184,-0.0004494492939636673
11.80516528568805,2.0,0.0,1.9999988130026218,0.0015407768648679923,-0.5714282322864634,-0.00044022196139085486
12.052609368708426,2.0,0.0,1.999998861241184,0.001509144239260195,-0.5714282460689097,-0.0004311840683600557
12.305240043592615,2.0,0.0,1.9999989075193734,0.001478161039791424,-0.5714282592912495,-0.0004223317256546926
12.563166024741209,2.0,0.0,1.9999989519168575,0.0014478139336593344,-0.571428271976245,-0.00041366112390266694
12.826498305280605,2.0,2.755194412348431e-19,1.9999989945100665,0.0014180898617804634,-0.5714282841457333,-0.00040516853193727523
13.095350204826671,2.0,0.0,1.9999990353723245,0.001388976033171161,-0.571428295820664,-0.00039685029519176033
13.369837418249466,2.0,0.0,1.9999990745739755,0.0013604599194438766,-0.5714283070211358,-0.00038870283412682186
13.650078065460137,2.0,0.0,1.9999991121825056,0.0013325292494163906,-0.5714283177664301,-0.00038072264269039727
13.936192742241428,2.0,0.0,1.9999991482626576,0.001305172003831707,-0.571428328075045,-0.00037290628680905914
14.228304572143527,2.0,0.0,1.999999182876543,0.0012783764101863225,-0.5714283379647266,-0.0003652504029103778
14.526539259467805,2.0,0.0,1.9999992160837503,0.0012521309376646442,-0.5714283474525,-0.0003577516964756126
14.831025143361044,2.0,2.3828087484920153e-19,1.999999247941445,0.0012264242921773917,-0.5714283565546986,-0.0003504069406221118
15.14189325304352,2.0,0.0,1.9999992785044705,0.0012012454115018388,-0.5714283652869915,-0.0003432129747148111
15.459277364194778,2.0,0.0,1.9999993078254406,0.0011765834605218081,-0.5714283736644116,-0.00033616670300623086
15.783314056521172,2.0,0.0,1.9999993359548318,0.001152427826565374,-0.5714283817013804,-0.00032926509330439256
16.11414277253019,2.0,0.0,1.9999993629410686,0.0011287681148382668,-0.5714283894117339,-0.0003225051756680762
16.451905877536625,2.0,0.0,1.9999993888306076,0.001105594143951014,-0.571428396808745,-0.0003158840411288611
16.79674872092653,2.0,0.0,1.999999413668018,0.0010828959415379016,-0.5714284039051479,-0.00030939884043940043
17.1488196987054,2.0,0.0,1.9999994374960572,0.0010606637399658558,-0.5714284107131591,-0.00030304678284738735
17.508270317357244,2.0,0.0,1.9999994603557452,0.00103888797213142,-0.5714284172444986,-0.0002968251348946914
17.875255259042355,1.9999999999999998,0.0,1.9999994822864346,0.0010175592673440019,-0.5714284235104099,-0.0002907312192411433
18.249932448161523,2.0,1.9364179325642274e-19,1.9999995033258797,0.0009966684472936323,-0.5714284295216799,-0.00028476241351246633
18.6324631193156,2.0,0.0,1.9999995235102996,0.0009762065221014922,-0.571428435288657,-0.0002789161491718549
19.02301188668945,2.0,0.0,1.9999995428744417,0.0009561646864515178,-0.5714284408212691,-0.0002731899104147194
19.421746814890255,2.0,-1.81958383030777e-19,1.9999995614516415,0.0009365343158014132,-0.5714284461290404,-0.0002675812330861181
19.828839491270713,2.0,0.0,1.9999995792738796,0.0009173069626714421,-0.5714284512211084,-0.00026208770362041203
20.24446509976804,2.0,0.0,1.999999596371837,0.0008984743530094074,-0.571428456106239,-0.00025670695800268786
20.66880249629082,2.0000000000000004,0.0,1.999999612774948,0.0008800283826302476,-0.5714284607928423,-0.0002514366807514993
21.102034285685956,2.0000000000000004,0.0,1.9999996285114503,0.0008619611137287211,-0.5714284652889857,-0.00024627460392249176
21.544346900318832,2.0,1.6403141215751013e-19,1.9999996436084344,0.0008442647714636872,-0.5714284696024098,-0.00024121850613248203
21.99593068030075,2.0,0.0,1.9999996580918897,0.0008269317406124936,-0.5714284737405398,-0.00023626621160356955
22.45697995539774,2.0,1.57365311501788e-19,1.9999996719867497,0.0008099545622940576,-0.5714284777104999,-0.00023141558922687357
22.9276931286565,2.0,0.0,1.9999996853169342,0.000793325930759206,-0.5714284815191241,-0.00022666455164548744
23.408272761782932,2.0,0.0,1.9999996981053914,0.000777038690246916,-0.571428485172969,-0.00022201105435626166
23.89892566231049,2.0,-1.478706489155597e-19,1.9999997103741363,0.0007610858319050825,-0.5714284886783246,-0.00021745309483002357
24.399862972595503,2.0,1.4483481526267993e-19,1.9999997221442898,0.0007454604907745073,-0.5714284920412256,-0.00021298871187723284
24.911300260677884,2.0,0.0,1.9999997334361141,0.000730155942834799,-0.5714284952674611,-0.00020861598366708542
25.433457613046496,2.0,0.0,1.999999744269048,0.000715165602110917,-0.571428498362585,-0.00020433302917454774
25.96655972934871,2.0,0.0,1.9999997546617407,0.0007004830178391198,-0.5714285013319259,-0.00020013800509689137
26.510836019085374,2.0,0.0,1.999999764632083,0.0006861018716910846,-0.5714285041805951,-0.00019602910619745273
27.06652070033241,2.0,0.0,1.999999774197239,0.0006720159750550236,-0.5714285069134969,-0.00019200456430143532
27.6338529005317,2.0,0.0,1.9999997833736751,0.0006582192663726097,-0.5714285095353357,-0.0001880626475350313
28.21307675939472,2.0,0.0,1.9999997921771886,0.0006447058085305745,-0.5714285120506252,-0.00018420165958016416
28.804441533962965,2.0,0.0,1.9999998006229347,0.0006314697863058574,-0.5714285144636957,-0.00018041993894453068
29.40820170587062,2.0,0.0,1.9999998087254525,0.0006185055038631977,-0.5714285167787008,-0.0001767158582466279
30.024617090855493,2.0000000000000004,0.0,1.9999998164986912,0.0006058073823041064,-0.571428518999626,-0.00017308782374283264
30.653952950565266,2.0,0.0,1.9999998239560315,0.0005933699572661536,-0.5714285211302946,-0.0001695342735046153
31.29648010670752,2.0,0.0,1.9999998311103118,0.0005811878765715365,-0.5714285231743746,-0.00016605367902043901
31.95247505759212,2.0,0.0,1.9999998379738482,0.00056925589792393,-0.5714285251353851,-0.00016264454226398004
32.622220097116696,2.0,0.0,1.9999998445584561,0.0005575688866526099,-0.5714285270167018,-0.00015930539618645993
33.30600343624589,2.0,0.0,1.9999998508754713,0.0005461218135028955,-0.5714285288215631,-0.00015603480385797017
34.00411932703706,2.0,0.0,1.9999998569357682,0.0005349097524719503,-0.5714285305530765,-0.00015283135784912864
34.71686818926561,2.0,0.0,1.9999998627497795,0.0005239278786890122,-0.5714285322142226,-0.00014969367962543203
35.44455673970434,2.0,0.0,1.9999998683275144,0.000513171466339144,-0.5714285338078612,-0.00014662041895404117
36.18749812411281,2.0,0.0,1.9999998736785747,0.0005026358866296062,-0.5714285353367355,-0.0001436102533227446
36.94601205199302,1.9999999999999996,0.0,1.9999998788121724,0.000492316605797981,-0.5714285368034778,-0.00014066188737085173
37.720424934169976,2.0,0.0,1.999999883737145,0.00048220918316118787,-0.5714285382106129,-0.00013777405233176795
38.511070023255705,2.0000000000000004,9.176451456520231e-20,1.999999888461971,0.0004723092692045527,-0.571428539560563,-0.00013494550594176242
39.31828755705768,2.0,0.0,1.9999998929947838,0.00046261260371010886,-0.5714285408556524,-0.00013217502963145967
40.14242490499322,2.0,0.0,1.9999998973433868,0.0004531150139233218,-0.5714285420981106,-0.00012946143254952052
40.983836717572615,2.0,0.0,1.9999999015152663,0.0004438124127574517,-0.5714285432900761,-0.00012680354650212904
41.84288507901582,2.0,0.0,1.999999905517604,0.00043470079703477986,-0.571428544433601,-0.00012420022772422282
42.71993966306779,2.0,0.0,1.9999999093572902,0.000425776245763943,-0.5714285455306544,-0.00012165035593255513
43.61537789208003,2.0000000000000004,0.0,1.9999999130409347,0.0004170349184526318,-0.5714285465831241,-0.00011915283384360907
44.529585099426555,2.0,7.936183636519183e-20,1.999999916574879,0.0004084730534549324,-0.5714285475928226,-0.0001167065871561566
45.462954695323994,2.0,7.773251144264172e-20,1.9999999199652065,0.00040008696635259367,-0.5714285485614875,-0.00011431056181502676
46.4158883361278,2.0,7.61366371032034e-20,1.999999923217754,0.0003918730483695297,-0.5714285494907868,-0.00011196372856032723
47.38879609717654,2.0,0.0,1.9999999263381207,0.0003838277648188705,-0.5714285503823202,-0.00010966507566253443
48.382096649259545,2.0,0.0,1.9999999293316784,0.0003759476535818951,-0.5714285512376224,-0.00010741361530911288
49.396217438783204,2.0,0.0,1.9999999322035804,0.0003682293236181926,-0.5714285520581658,-0.00010520837817662643
50.431594871713585,2.0,7.007412030216636e-20,1.9999999349587705,0.0003606694535064093,-0.571428552845363,-0.0001030484152875455
51.48867450137495,2.0,0.0,1.9999999376019921,0.0003532647900149538,-0.5714285536005691,-0.00010093279714712965
52.56791122018422,2.0000000000000004,0.0,1.9999999401377955,0.0003460121467020471,-0.5714285543250844,-9.8860613343442e-05
53.66976945540476,2.0000000000000004,0.0,1.999999942570546,0.0003389084025445103,-0.5714285550201559,-9.683097261032171e-05
54.794723369002874,2.0,0.0,1.999999944904431,0.00033195050059470823,-0.5714285556869804,-9.484300016991663e-05
55.94325706169378,2.0,0.0,1.9999999471434693,0.0003251354466650612,-0.5714285563267055,-9.28958419043032e-05
57.11586478126432,2.0000000000000004,0.0,1.999999949291515,0.00031846030803956706,-0.5714285569404328,-9.098865989462368e-05
58.313051135262214,2.0,0.0,1.9999999513522655,0.0003119222122117747,-0.5714285575292187,-8.912063206050706e-05
59.535331308143704,2.0,5.935886419745469e-20,1.9999999533292692,0.00030551834564866655,-0.5714285580940769,-8.729095589961901e-05
60.7832312829723,2.0,5.814020695310695e-20,1.999999955225929,0.00029924595257991985,-0.5714285586359797,-8.549884404901017e-05
62.05728806776501,2.0000000000000004,5.69465691477138e-20,1.9999999570455103,0.000293102333812023,-0.5714285591558599,-8.374352440103963e-05
63.35804992658251,2.0000000000000004,5.577743712386371e-20,1.999999958791145,0.0002870848455667398,-0.5714285596546128,-8.202424204524443e-05
64.68607661546324,2.0,0.0,1.9999999604658385,0.0002811908983434191,-0.5714285601330967,-8.03402566695483e-05
66.04193962330305,2.0,0.0,1.999999962072474,0.0002754179558046614,-0.5714285605921354,-7.869084451561755e-05
67.42622241778342,2.0,0.0,1.9999999636138173,0.00026976353368486395,-0.5714285610325192,-7.707529533853255e-05
68.83952069645497,2.0,0.0,1.9999999650925215,0.00026422519872117166,-0.5714285614550061,-7.549291392033476e-05
70.28244264308348,2.0,-5.028211190691095e-20,1.9999999665111325,0.0002588005676063775,-0.5714285618603235,-7.394301931610787e-05
71.75560918936925,2.0,0.0,1.9999999678720923,0.00025348730596331945,-0.5714285622491692,-7.242494456094842e-05
73.2596542821523,2.0,4.8238688548268567e-20,1.999999969177744,0.00024828312734033253,-0.5714285626222124,-7.093803638295214e-05
74.79522515621821,2.0000000000000004,0.0,1.9999999704303348,0.00024318579222732574,-0.5714285629800956,-6.948165492209306e-05
76.36298261282245,2.0,0.0,1.9999999716320214,0.0002381931070920576,-0.5714285633234346,-6.80551734548736e-05
77.96360130405233,2.0,0.0,1.9999999727848725,0.00023330292343619858,-0.5714285636528207,-6.665797812462816e-05
79.59777002314982,2.0,0.0,1.9999999738908727,0.00022851313687077148,-0.5714285639688207,-6.52894676773633e-05
81.26619200091946,2.0000000000000004,-4.348609869686758e-20,1.9999999749519262,0.00022382168621057396,-0.5714285642719789,-6.394905320302112e-05
82.96958520834907,2.0,0.0,1.999999975969859,0.00021922655258719274,-0.5714285645628168,-6.263615788205507e-05
84.70868266557407,2.0,4.1718859683161907e-20,1.999999976946424,0.0002147257585802274,-0.5714285648418354,-6.135021764670253e-05
86.48423275731722,1.9999999999999998,0.0,1.9999999778833022,0.00021031736736635054,-0.5714285651095149,-6.0090676390385876e-05
88.29699955494087,2.0,4.002343979844584e-20,1.9999999787821066,0.00020599948188583807,-0.5714285653663161,-5.885699482452516e-05
90.14776314524917,2.0,0.0,1.9999999796443841,0.00020177024402621025,-0.5714285656126811,-5.764864115034578e-05
92.03731996618221,2.0,0.0,1.9999999804716195,0.0001976278338226343,-0.5714285658490341,-5.6465095377895505e-05
93.96648314954696,2.0,0.0,1.9999999812652367,0.00019357046867474022,-0.5714285660757819,-5.5305848192782916e-05
95.93608287093141,2.0,3.68365013487679e-20,1.9999999820266021,0.00018959640257951868,-0.5714285662933148,-5.4170401646500026e-05
97.94696670695396,2.0,0.0,1.9999999827570258,0.00018570392537996472,-0.5714285665020075,-5.305826439427563e-05
100.0,1.9999999999999996,0.0,1.999999983457766,0.0001818913620291499,-0.5714285667022189,-5.19689605797571e-05
102.09606623060465,1.9999999999999998,0.0,1.9999999841300287,0.00017815707186940075,-0.5714285668942939,-5.09020205341145e-05
104.23606739764011,2.0,0.0,1.9999999847749712,0.00017449944792627707,-0.5714285670785633,-4.9856985121793444e-05
106.42092440647247,2.0000000000000004,3.320728198688378e-20,1.999999985393704,0.0001709169162170448,-0.571428567255344,-4.8833405542936064e-05
108.65157746525384,1.9999999999999998,3.2525525431977384e-20,1.9999999859872915,0.00016740793507334688,-0.5714285674249403,-4.783083859238482e-05
110.92898648952227,1.9999999999999998,3.1857765566120733e-20,1.9999999865567564,0.00016397099447777806,-0.5714285675876446,-4.6848855565079445e-05
113.25413151528114,2.0,0.0,1.9999999871030787,0.0001606046154140815,-0.5714285677437367,-4.588703297545186e-05
115.62801312073753,2.0,0.0,1.9999999876271988,0.00015730734923068585,-0.5714285678934854,-4.4944956923053094e-05
118.05165285688055,2.0,0.0,1.9999999881300192,0.0001540777770173082,-0.5714285680371483,-4.40222220049452e-05
120.52609368708426,1.9999999999999998,2.9321033628166755e-20,1.9999999886124054,0.0001509145089943572,-0.571428568174973,-4.311843114124491e-05
123.05240043592616,2.0,0.0,1.9999999890751878,0.00014781618391486939,-0.5714285683071965,-4.223319540424839e-05
125.63166024741201,2.0,0.0,1.9999999895191631,0.00014478146847872667,-0.5714285684340465,-4.1366133851064764e-05
128.264983052806,2.0,0.0,1.9999999899450958,0.00014180905675889797,-0.5714285685557415,-4.051687335968514e-05
130.95350204826676,2.0,0.0,1.9999999903537187,0.00013889766963946153,-0.5714285686724909,-3.968504846841758e-05
133.69837418249466,2.0,0.0,1.9999999907457355,0.00013604605426516443,-0.5714285687844959,-3.88703012186184e-05
136.50078065460139,2.0,0.0,1.9999999911218211,0.00013325298350228237,-0.5714285688919488,-3.8072281000652106e-05
139.3619274224142,2.0,0.0,1.999999991482623,0.00013051725541054883,-0.5714285689950351,-3.729064440301394e-05
